movie_key,title,directors,stars,genre,runtime,grade,synopsis,violence_per,violence,nudity,word,alcohol
tt1323045,Frozen,Adam Green,Shawn Ashmore Emma Bell Kevin Zegers Ed Ackerman,Adventure/ Drama/ Thriller,93,R,Three skiers stranded on a chairlift are forced to make life-or-death choices/ which prove more perilous than staying put and freezing to death.,0.7842,1,3,4,smoking and drinking
tt0119558,Lolita,Adrian Lyne,Jeremy Irons Dominique Swain Melanie Griffith Frank Langella,Drama/ Romance,137,18,An English professor falls for a minor / and has to face the consequences of his actions.,0.7585,1,3,1,drinking
tt4857264,Contratiempo,Oriol Paulo,Mario Casas Ana Wagener Jose Coronado Bárbara Lennie,Crime/ Drama/ Mystery,106,15,A successful entrepreneur accused of murder and a witness preparation expert have less than three hours to come up with an impregnable defense.,0.7699,0,1,0,smoking and drinking
tt9820556,Breach,John Suits,Cody Kearsley Bruce Willis Rachel Nichols Kassandra Clementi,Action/ Horror/ Sci-Fi,92,R,On the cusp of fatherhood/ a junior mechanic aboard an interstellar ark to New Earth must outwit a malevolent cosmic terror intent on using the spaceship as a weapon.,0.5427,0,0,0,no alcohol or smoking
tt1119646,The Hangover,Todd Phillips,Zach Galifianakis Bradley Cooper Justin Bartha Ed Helms,Comedy,100,18,Three buddies wake up from a bachelor party in Las Vegas/ with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.,0.8084,1,3,4,drinking
tt1148204,Orphan,Jaume Collet-Serra,Vera Farmiga Peter Sarsgaard Isabelle Fuhrman CCH Pounder,Horror/ Mystery/ Thriller,123,18,A husband and wife who recently lost their baby adopt a 9-year-old girl who is not nearly as innocent as she appears.,0.8218,3,3,0,smoking and drinking
tt8847712,The French Dispatch,None,None,Comedy/ Drama/ Romance,103,R,Director:Wes Anderson|     Stars:Timothée Chalamet/ Saoirse Ronan/ Elisabeth Moss/ Léa Seydoux,0.5427,0,0,0,no alcohol or smoking
tt0095016,Die Hard,John McTiernan,Bruce Willis Alan Rickman Bonnie Bedelia Reginald VelJohnson,Action/ Thriller,132,18,An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,0.8079,1,3,6,smoking and drinking
tt0317248,Cidade de Deus,Fernando Meirelles Kátia Lund,Alexandre Rodrigues Leandro Firmino Matheus Nachtergaele Phellipe Haagensen,Crime/ Drama,130,18,In the slums of Rio/ two kids' paths diverge as one struggles to become a photographer and the other a kingpin.,0.8398,3,3,8,smoking
tt0116367,From Dusk Till Dawn,Robert Rodriguez,Harvey Keitel George Clooney Juliette Lewis Quentin Tarantino,Action/ Crime/ Horror,108,18,Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires/ with chaotic results.,0.8283,3,3,0,drinking
tt7798634,Ready or Not,Matt Bettinelli-Olpin Tyler Gillett,Samara Weaving Adam Brody Mark O'Brien Henry Czerny,Comedy/ Horror/ Mystery,95,18,A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.,0.8175,1,3,3,smoking and drinking
tt1798709,Geu-nyeo,Spike Jonze,Joaquin Phoenix Amy Adams Scarlett Johansson Rooney Mara,Drama/ Romance/ Sci-Fi,126,15,In a near future/ a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.,0.5427,0,3,6,drinking
tt0117913,A Time to Kill,Joel Schumacher,Matthew McConaughey Sandra Bullock Samuel L. Jackson Kevin Spacey,Crime/ Drama/ Thriller,149,15,In Canton/ Mississippi/ a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter/ inciting violent retribution and revenge from the Ku Klux Klan.,0.8164,3,3,2,smoking and drinking
tt0114746,Twelve Monkeys,Terry Gilliam,Bruce Willis Madeleine Stowe Brad Pitt Joseph Melito,Mystery/ Sci-Fi/ Thriller,129,15,In a future world devastated by disease/ a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.,0.8323,3,3,7,no alcohol or smoking
tt0099674,The Godfather: Part III,Francis Ford Coppola,Al Pacino Diane Keaton Andy Garcia Talia Shire,Crime/ Drama,162,15,Follows Michael Corleone/ now in his 60s/ as he seeks to free his family from crime and find a suitable successor to his empire.,0.8237,3,1,6,smoking and drinking
tt0091763,Platoon,Oliver Stone,Charlie Sheen Tom Berenger Willem Dafoe Keith David,Drama/ War,120,15,Chris Taylor/ a neophyte recruit in Vietnam/ finds himself caught in a battle of wills between two sergeants/ one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.,0.8294,3,0,4,smoking and drinking
tt8431078,Friendsgiving,Nicol Paone,Malin Akerman Kat Dennings Jack Donnelly Aisha Tyler,Comedy/ Drama,95,R,Molly and Abbey/ along with their crew of close friends and acquaintances/ host a dysfunctional/ comical and chaotic Thanksgiving dinner.,0.5427,0,0,0,no alcohol or smoking
tt0765429,American Gangster,Ridley Scott,Denzel Washington Russell Crowe Chiwetel Ejiofor Josh Brolin,Biography/ Crime/ Drama,157,18,An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas/ whose real life inspired this partly biographical film.,0.8468,3,3,1,smoking and drinking
tt0434409,V for Vendetta,James McTeigue,Hugo Weaving Natalie Portman Rupert Graves Stephen Rea,Action/ Drama/ Sci-Fi,132,15,"In a future British tyranny/ a shadowy freedom fighter/ known only by the alias of ""V""/ plots to overthrow it with the help of a young woman.",0.8249,3,3,6,smoking and drinking
tt6412452,The Ballad of Buster Scruggs,Ethan Coen Joel Coen,Tim Blake Nelson Willie Watson Clancy Brown Danny McCarthy,Comedy/ Drama/ Musical,133,18,Six tales of life and violence in the Old West/ following a singing gunslinger/ a bank robber/ a traveling impresario/ an elderly prospector/ a wagon train/ and a perverse pair of bounty hunters.,0.7984,3,3,3,drinking
tt0365748,Shaun of the Dead,Edgar Wright,Simon Pegg Nick Frost Kate Ashfield Lucy Davis,Comedy/ Horror,99,18,A man's uneventful life is disrupted by the zombie apocalypse.,0.8229,3,3,3,smoking and drinking
tt11327514,Uncle Frank,Alan Ball,Paul Bettany Sophia Lillis Peter Macdissi Steve Zahn,Comedy/ Drama,95,R,In 1973/ when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville/ South Carolina/ for the family patriarch's funeral/ they're unexpectedly joined by Frank's lover/ Walid.,0.7485,3,3,4,drinking
tt5294550,All the Money in the World,Ridley Scott,Michelle Williams Christopher Plummer Mark Wahlberg Romain Duris,Biography/ Crime/ Drama,132,15,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,0.8027,3,1,1,smoking and drinking
tt0117951,Trainspotting,Danny Boyle,Ewan McGregor Ewen Bremner Jonny Lee Miller Kevin McKidd,Drama,93,18,Renton/ deeply immersed in the Edinburgh drug scene/ tries to clean up and get out/ despite the allure of the drugs and influence of friends.,0.8021,3,3,2,smoking and drinking
tt0112641,Casino,Martin Scorsese,Robert De Niro Sharon Stone Joe Pesci James Woods,Crime/ Drama,178,18,A tale of greed/ deception/ money/ power/ and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire/ and over a fast-living and fast-loving socialite.,0.8383,3,3,8,smoking and drinking
tt0425112,Hot Fuzz,Edgar Wright,Simon Pegg Nick Frost Martin Freeman Bill Nighy,Action/ Comedy/ Mystery,121,18,A skilled London police officer is transferred to a small town with a dark secret.,0.8254,3,3,5,smoking and drinking
tt0947798,Black Swan,Darren Aronofsky,Natalie Portman Mila Kunis Vincent Cassel Winona Ryder,Drama/ Thriller,108,18,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",0.7828,3,3,4,smoking and drinking
tt0396269,Wedding Crashers,David Dobkin,Owen Wilson Vince Vaughn Rachel McAdams Christopher Walken,Comedy/ Romance,119,15,John Beckwith and Jeremy Grey/ a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air/ find themselves at odds with one another when John meets and falls for Claire Cleary.,0.8295,3,3,4,drinking
tt0840361,The Town,Ben Affleck,Ben Affleck Rebecca Hall Jon Hamm Jeremy Renner,Crime/ Drama/ Thriller,125,18,A longtime thief/ planning his next job/ tries to balance his feelings for a bank manager connected to an earlier heist/ and a hell-bent F.B.I Agent looking to bring him and his crew down.,0.8275,1,3,8,drinking
tt2737304,Bird Box,Susanne Bier,Sandra Bullock Trevante Rhodes John Malkovich Sarah Paulson,Horror/ Sci-Fi,124,15,Five years after an ominous unseen presence drives most of society to suicide/ a mother and her two children make a desperate bid to reach safety.,0.7762,3,3,5,drinking
tt0195685,Erin Brockovich,Steven Soderbergh,Julia Roberts Albert Finney David Brisbin Dawn Didawick,Biography/ Drama,131,15,An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.,0.7403,0,1,3,smoking and drinking
tt9772374,Bloody Hell,Alister Grierson,Ben O'Toole Meg Fraser Caroline Craig Matthew Sunderland,Action/ Horror/ Mystery,93,R,A man with a mysterious past flees the country to escape his own personal hell - only to arrive somewhere much/ much worse.,0.5427,0,0,0,no alcohol or smoking
tt5715874,The Killing of a Sacred Deer,Yorgos Lanthimos,Barry G. Bernson Herb Caillouet Bill Camp Raffey Cassidy,Drama/ Horror/ Mystery,121,18,Steven/ a charismatic surgeon/ is forced to make an unthinkable sacrifice after his life starts to fall apart/ when the behavior of a teenage boy he has taken under his wing turns sinister.,0.7973,3,3,0,smoking and drinking
tt2024544,12 Years a Slave,Steve McQueen,Chiwetel Ejiofor Michael Kenneth Williams Michael Fassbender Brad Pitt,Biography/ Drama/ History,134,15,In the antebellum United States/ Solomon Northup/ a free black man from upstate New York/ is abducted and sold into slavery.,0.8178,3,3,0,drinking
tt0092005,Stand by Me,Rob Reiner,Wil Wheaton River Phoenix Corey Feldman Jerry O'Connell,Adventure/ Drama,89,15,After the death of one of his friends/ a writer recounts a childhood journey with his friends to find the body of a missing boy.,0.821,3,3,4,smoking and drinking
tt0108399,True Romance,Tony Scott,Christian Slater Patricia Arquette Dennis Hopper Val Kilmer,Crime/ Drama/ Romance,119,18,In Detroit/ a lonely pop culture geek marries a call girl/ steals cocaine from her pimp/ and tries to sell it in Hollywood. Meanwhile/ the owners of the cocaine/ the Mob/ track them down in an attempt to reclaim it.,0.7834,3,3,8,smoking
tt2883512,Chef,Jon Favreau,Jon Favreau Robert Downey Jr. Scarlett Johansson Dustin Hoffman,Adventure/ Comedy/ Drama,114,15,A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise/ while piecing back together his estranged family.,0.7474,3,3,1,smoking and drinking
tt7349662,BlacKkKlansman,Spike Lee,John David Washington Adam Driver Laura Harrier Topher Grace,Biography/ Comedy/ Crime,135,15,Ron Stallworth/ an African American police officer from Colorado Springs/ CO/ successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.,0.7679,3,0,2,smoking
tt7653254,Marriage Story,Noah Baumbach,Adam Driver Scarlett Johansson Julia Greer Azhy Robertson,Comedy/ Drama/ Romance,137,15,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.,0.7575,3,3,1,smoking and drinking
tt0187393,The Patriot,Roland Emmerich,Mel Gibson Heath Ledger Joely Richardson Jason Isaacs,Action/ Drama/ History,165,15,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,0.8229,3,3,0,smoking and drinking
tt0401792,Sin City,Frank Miller Quentin Tarantino Robert Rodriguez,Mickey Rourke Clive Owen Bruce Willis Jessica Alba,Crime/ Thriller,124,18,A movie that explores the dark and miserable town/ Basin City/ tells the story of three different people/ all caught up in violent corruption.,0.8366,3,3,8,smoking and drinking
tt10243992,I'm Your Woman,Julia Hart,Rachel Brosnahan Marsha Stephanie Blake Arinzé Kene Jameson Charles,Crime/ Drama,120,R,In this 1970s set crime drama/ a woman is forced to go on the run after her husband betrays his partners/ sending her and her baby on a dangerous journey.,0.5427,0,0,0,no alcohol or smoking
tt0088847,The Breakfast Club,John Hughes,Emilio Estevez Judd Nelson Molly Ringwald Ally Sheedy,Comedy/ Drama,97,15,Five high school students meet in Saturday detention and discover how they have a lot more in common than they thought.,0.7401,0,3,7,smoking and drinking
tt0096487,Young Guns,Christopher Cain,Emilio Estevez Kiefer Sutherland Lou Diamond Phillips Charlie Sheen,Action/ Western,107,15,A group of young gunmen/ led by Billy the Kid/ become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far/ they become the hunted.,0.8153,3,3,5,no alcohol or smoking
tt4925292,Lady Bird,Greta Gerwig,Saoirse Ronan Laurie Metcalf Tracy Letts Lucas Hedges,Comedy/ Drama,94,15,In 2002/ an artistically inclined seventeen-year-old girl comes of age in Sacramento/ California.,0.7558,3,3,3,smoking and drinking
tt0108358,Tombstone,George P. Cosmatos Kevin Jarre,Kurt Russell Val Kilmer Sam Elliott Bill Paxton,Action/ Biography/ Drama,130,12,A successful lawman's plans to retire anonymously in Tombstone/ Arizona are disrupted by the kind of outlaws he was famous for eliminating.,0.8285,3,3,0,smoking and drinking
tt0758752,Love & Other Drugs,Edward Zwick,Jake Gyllenhaal Anne Hathaway Judy Greer Oliver Platt,Comedy/ Drama/ Romance,112,18,In 1990s Pittsburgh/ a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.,0.7502,3,3,1,smoking and drinking
tt7958736,Ma,Tate Taylor,Octavia Spencer Diana Silvers Juliette Lewis McKaley Miller,Crime/ Mystery/ Thriller,99,18,A lonely woman befriends a group of teenagers and decides to let them party at her house. Just when the kids think their luck couldn't get any better/ things start happening that make them question the intention of their host.,0.8092,0,3,0,smoking and drinking
tt9000224,The Assistant,Kitty Green,Julia Garner Owen Holland Jon Orsini Rory Kulz,Drama,87,R,A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine/ she grows increasingly aware of the insidious abuse that threatens every aspect of her position.,0.5808,0,0,3,smoking
tt9387250,Skylines,Liam O'Donnell,Lindsey Morgan Jonathan Howard Daniel Bernhardt Rhona Mitra,Action/ Adventure/ Sci-Fi,113,R,When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans/ Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.,0.5427,0,0,0,no alcohol or smoking
tt4761112,The Mauritanian,None,None,Drama/ Thriller,129,R,Director:Kevin Macdonald|     Stars:Benedict Cumberbatch/ Shailene Woodley/ Tahar Rahim/ Jodie Foster,0.5427,0,0,0,no alcohol or smoking
tt4846232,Good Time,Benny Safdie Josh Safdie,Robert Pattinson Benny Safdie Jennifer Jason Leigh Buddy Duress,Crime/ Drama/ Thriller,102,15,After a botched bank robbery lands his younger brother in prison/ Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.,0.8174,3,3,2,smoking and drinking
tt7557108,Saint Maud,Rose Glass,Morfydd Clark Jennifer Ehle Lily Knight Lily Frazer,Drama/ Horror/ Mystery,84,R,Follows a pious nurse who becomes dangerously obsessed with saving the soul of her dying patient.,0.7203,1,3,0,no alcohol or smoking
tt0104952,My Cousin Vinny,Jonathan Lynn,Joe Pesci Marisa Tomei Ralph Macchio Mitchell Whitfield,Comedy/ Crime,120,18,Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins/ a loudmouth lawyer with no trial experience.,0.7896,3,3,0,no alcohol or smoking
tt2310332,The Hobbit: The Battle of the Five Armies,Peter Jackson,Ian McKellen Martin Freeman Richard Armitage Cate Blanchett,Adventure/ Fantasy,144,12,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,0.8123,3,1,1,smoking
tt1259528,Den of Thieves,Christian Gudegast,Gerard Butler Pablo Schreiber O'Shea Jackson Jr. 50 Cent,Action/ Crime/ Drama,140,15,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,0.7912,3,3,0,smoking and drinking
tt9601220,Black Bear,Lawrence Michael Levine,Aubrey Plaza Christopher Abbott Sarah Gadon Paola Lázaro,Comedy/ Drama,104,R,A filmmaker at a creative impasse seeks solace from her tumultuous past at a rural retreat/ only to find that the woods summon her inner demons in intense and surprising ways.,0.5427,0,3,0,smoking and drinking
tt2481498,Extremely Wicked Shockingly Evil and Vile,Joe Berlinger,Lily Collins Zac Efron Angela Sarafyan Sydney Vollmer,Biography/ Crime/ Drama,110,18,A chronicle of the crimes of Ted Bundy from the perspective of Liz/ his longtime girlfriend/ who refused to believe the truth about him for years.,0.7743,0,3,0,smoking and drinking
tt1024648,Argo,Ben Affleck,Ben Affleck Bryan Cranston John Goodman Alan Arkin,Biography/ Drama/ Thriller,120,15,Acting under the cover of a Hollywood producer scouting a location for a science fiction film/ a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.,0.7882,3,3,6,smoking and drinking
tt1833116,The Informer,Andrea Di Stefano,Joel Kinnaman Rosamund Pike Common Mateusz Kosciukiewicz,Action/ Crime/ Drama,113,18,An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.,0.7025,3,0,1,drinking
tt7550000,Project Power,Henry Joost Ariel Schulman,Jamie Foxx Joseph Gordon-Levitt Dominique Fishback Rodrigo Santoro,Action/ Crime/ Sci-Fi,113,18,When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans/ a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.,0.8122,3,3,3,drinking
tt0335266,Lost in Translation,Sofia Coppola,Bill Murray Scarlett Johansson Giovanni Ribisi Anna Faris,Comedy/ Drama,102,15,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,0.7474,3,3,0,smoking and drinking
tt0457430,Pan's Labyrinth,Guillermo del Toro,Ivana Baquero Ariadna Gil Sergi López Maribel Verdú,Drama/ Fantasy/ War,118,15,In the Falangist Spain of 1944/ the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.,0.8168,3,3,8,smoking and drinking
tt2873282,Red Sparrow,Francis Lawrence,Jennifer Lawrence Joel Edgerton Matthias Schoenaerts Charlotte Rampling,Action/ Drama/ Thriller,140,18,Ballerina Dominika Egorova is recruited to 'Sparrow School/' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission/ targeting a C.I.A. agent/ threatens to unravel the security of both nations.,0.8209,3,3,3,smoking
tt1446714,Peurometeuseu,Ridley Scott,Noomi Rapace Logan Marshall-Green Michael Fassbender Charlize Theron,Adventure/ Mystery/ Sci-Fi,124,18,Following clues to the origin of mankind/ a team finds a structure on a distant moon/ but they soon realize they are not alone.,0.8144,3,1,4,smoking and drinking
tt3553976,Captain Fantastic,Matt Ross,Viggo Mortensen George MacKay Samantha Isler Annalise Basso,Comedy/ Drama,118,15,In the forests of the Pacific Northwest/ a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world/ challenging his idea of what it means to be a parent.,0.7921,3,3,3,smoking and drinking
tt10665338,Halloween Kills,None,None,Horror/ Thriller,,R,Director:David Gordon Green|     Stars:Judy Greer/ Jamie Lee Curtis/ Anthony Michael Hall/ Kyle Richards,0.5427,0,0,0,no alcohol or smoking
tt0080491,Caligola,Tinto Brass,Malcolm McDowell Peter O'Toole Helen Mirren Teresa Ann Savoy,Drama/ History,156,None,Details the graphic and shocking but undeniably tragic story of Rome's most infamous Caesar/ Gaius Germanicus Caligula.,0.8127,1,3,0,drinking
tt1478338,Bridesmaids,Paul Feig,Kristen Wiig Maya Rudolph Rose Byrne Terry Crews,Comedy/ Romance,125,18,Competition between the maid of honor and a bridesmaid/ over who is the bride's best friend/ threatens to upend the life of an out-of-work pastry chef.,0.7911,0,0,1,drinking
tt0405094,The Lives of Others,Florian Henckel von Donnersmarck,Ulrich Mühe Martina Gedeck Sebastian Koch Ulrich Tukur,Drama/ Mystery/ Thriller,137,15,In 1984 East Berlin/ an agent of the secret police/ conducting surveillance on a writer and his lover/ finds himself becoming increasingly absorbed by their lives.,0.6785,0,3,0,smoking and drinking
tt7347846,The Lodge,Severin Fiala Veronika Franz,Riley Keough Jaeden Martell Lia McHugh Richard Armitage,Drama/ Horror/ Thriller,108,18,A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio/ some strange and frightening events take place.,0.7644,1,3,0,drinking
tt0120735,Lock Stock and Two Smoking Barrels,Guy Ritchie,Jason Flemyng Dexter Fletcher Nick Moran Jason Statham,Action/ Comedy/ Crime,107,18,A botched card game in London triggers four friends/ thugs/ weed-growers/ hard gangsters/ loan sharks and debt collectors to collide with each other in a series of unexpected events/ all for the sake of weed/ cash and two antique shotguns.,0.8394,3,3,2,smoking and drinking
tt4034228,Manchester by the Sea,Kenneth Lonergan,Casey Affleck Michelle Williams Kyle Chandler Lucas Hedges,Drama,137,15,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.,0.8119,3,3,5,drinking
tt0175880,Magnolia,Paul Thomas Anderson,Tom Cruise Jason Robards Julianne Moore Philip Seymour Hoffman,Drama,188,18,An epic mosaic of interrelated characters in search of love/ forgiveness/ and meaning in the San Fernando Valley.,0.7991,3,3,3,drinking
tt5083738,The Favourite,Yorgos Lanthimos,Olivia Colman Emma Stone Rachel Weisz Nicholas Hoult,Biography/ Comedy/ Drama,119,15,In early 18th century England/ a frail Queen Anne occupies the throne and her close friend/ Lady Sarah/ governs the country in her stead. When a new servant/ Abigail/ arrives/ her charm endears her to Sarah.,0.8059,3,3,3,drinking
tt5431890,Official Secrets,Gavin Hood,Keira Knightley Matt Smith Matthew Goode Rhys Ifans,Biography/ Crime/ Drama,112,15,The true story of a British whistleblower who leaked information to the press about an illegal NSA spy operation designed to push the UN Security Council into sanctioning the 2003 invasion of Iraq.,0.5808,0,3,0,no alcohol or smoking
tt4425200,John Wick: Chapter 2,Chad Stahelski,Keanu Reeves Riccardo Scamarcio Ian McShane Ruby Rose,Action/ Crime/ Thriller,122,18,After returning to the criminal underworld to repay a debt/ John Wick discovers that a large bounty has been put on his life.,0.8117,3,3,3,drinking
tt0080453,The Blue Lagoon,Randal Kleiser,Brooke Shields Christopher Atkins Leo McKern William Daniels,Adventure/ Drama/ Romance,104,12,In the Victorian period/ two children are shipwrecked on a tropical island in the South Pacific. With no adults to guide them/ the two make a simple life together/ unaware that sexual maturity will eventually intervene.,0.7795,1,3,0,drinking
tt0054215,Psycho,Alfred Hitchcock,Anthony Perkins Janet Leigh Vera Miles John Gavin,Horror/ Mystery/ Thriller,109,18,A Phoenix secretary embezzles $40/000 from her employer's client/ goes on the run/ and checks into a remote motel run by a young man under the domination of his mother.,0.8046,3,1,0,smoking and drinking
tt6266538,Vice,Adam McKay,Christian Bale Amy Adams Steve Carell Sam Rockwell,Biography/ Comedy/ Drama,132,15,The story of Dick Cheney/ an unassuming bureaucratic Washington insider/ who quietly wielded immense power as Vice President to George W. Bush/ reshaping the country and the globe in ways that we still feel today.,0.8135,3,3,3,smoking and drinking
tt0103874,Dracula,Francis Ford Coppola,Gary Oldman Winona Ryder Anthony Hopkins Keanu Reeves,Horror,128,15,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,0.8241,3,3,3,smoking and drinking
tt1045658,Silver Linings Playbook,David O. Russell,Bradley Cooper Jennifer Lawrence Robert De Niro Jacki Weaver,Comedy/ Drama/ Romance,122,18,After a stint in a mental institution/ former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany/ a mysterious girl with problems of her own.,0.834,3,3,6,drinking
tt10065694,Antebellum,Gerard Bush Christopher Renz,Janelle Monáe Eric Lange Jena Malone Jack Huston,Drama/ Horror/ Mystery,105,R,Successful author Veronica Henley finds herself trapped in a horrifying reality and must uncover the mind-bending mystery before it's too late.,0.7334,3,3,0,no alcohol or smoking
tt0084787,The Thing,John Carpenter,Kurt Russell Wilford Brimley Keith David Richard Masur,Horror/ Mystery/ Sci-Fi,109,(Banned),A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,0.845,3,3,3,smoking and drinking
tt8267604,Capharnaüm,Nadine Labaki,Zain Al Rafeea Yordanos Shiferaw Boluwatife Treasure Bankole Kawsar Al Haddad,Drama,126,15,While serving a five-year sentence for a violent crime/ a 12-year-old boy sues his parents for neglect.,0.7781,3,3,6,smoking and drinking
tt0217505,Gangs of New York,Martin Scorsese,Leonardo DiCaprio Cameron Diaz Daniel Day-Lewis Jim Broadbent,Crime/ Drama,167,18,In 1862/ Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher/ his father's killer.,0.8209,3,3,5,smoking and drinking
tt2798920,Annihilation,Alex Garland,Natalie Portman Jennifer Jason Leigh Tessa Thompson Benedict Wong,Adventure/ Drama/ Horror,115,18,A biologist signs up for a dangerous/ secret expedition into a mysterious zone where the laws of nature don't apply.,0.8274,3,0,0,drinking
tt3758172,Jungle,Greg McLean,Daniel Radcliffe Thomas Kretschmann Alex Russell Joel Jackson,Action/ Adventure/ Biography,115,15,A group of friends join a guide for a trek into the Bolivian jungle/ searching for an Indian village. The men soon realize that the jungle is a difficult place to be.,0.7731,3,0,0,smoking and drinking
tt0274812,Secretary,Steven Shainberg,James Spader Maggie Gyllenhaal Jeremy Davies Lesley Ann Warren,Comedy/ Drama/ Romance,107,18,A young woman/ recently released from a mental hospital/ gets a job as a secretary to a demanding lawyer/ where their employer-employee relationship turns into a sexual/ sadomasochistic one.,0.7288,3,3,2,drinking
tt0070034,Enter the Dragon,Robert Clouse,Bruce Lee John Saxon Jim Kelly Ahna Capri,Action/ Crime/ Drama,102,18,A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.,0.7806,3,3,1,smoking and drinking
tt8980602,The Kid Detective,Evan Morgan,Kaitlyn Chalmers-Rizzato Adam Brody Kaleb Horn Wendy Crewson,Comedy/ Drama/ Mystery,100,R,A once-celebrated kid detective/ now 32/ continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case/ to find out who brutally murdered her boyfriend.,0.7617,3,3,0,drinking
tt1078940,Couples Retreat,Peter Billingsley,Vince Vaughn Malin Akerman Jon Favreau Jason Bateman,Comedy,113,15,A comedy centered around four couples who settle into a tropical-island resort for a vacation. While one of the couples is there to work on the marriage/ the others fail to realize that participation in the resort's therapy sessions is not optional.,0.7566,3,3,0,drinking
tt6628394,Bad Times at the El Royale,Drew Goddard,Jeff Bridges Cynthia Erivo Dakota Johnson Jon Hamm,Crime/ Drama/ Mystery,141,15,Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted/ staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.,0.8162,3,3,1,smoking and drinking
tt4975722,Moonlight,Barry Jenkins,Mahershala Ali Naomie Harris Trevante Rhodes Alex R. Hibbert,Drama,111,15,A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood/ adolescence/ and burgeoning adulthood.,0.7933,3,0,2,smoking and drinking
tt2316204,Alien: Covenant,Ridley Scott,Michael Fassbender Katherine Waterston Billy Crudup Danny McBride,Horror/ Sci-Fi/ Thriller,122,15,The crew of a colony ship/ bound for a remote planet/ discover an uncharted paradise with a threat beyond their imagination/ and must attempt a harrowing escape.,0.8236,3,3,4,smoking
